"","Sample","group","Cell_type","Proportion"
"8263","TCGA-HF-7134-01A","Tumor","Mast cells resting",0
"8264","TCGA-BR-8291-01A","Tumor","Mast cells resting",0.105936108429953
"8265","TCGA-D7-A4YX-01A","Tumor","Mast cells resting",0.0241438362798319
"8266","TCGA-D7-A4YU-01A","Tumor","Mast cells resting",0.0417413772985853
"8267","TCGA-R5-A7O7-01A","Tumor","Mast cells resting",0
"8268","TCGA-VQ-A8PJ-01A","Tumor","Mast cells resting",0
"8269","TCGA-F1-6177-01A","Tumor","Mast cells resting",0
"8270","TCGA-BR-A4QM-01A","Tumor","Mast cells resting",0.0377742081130855
"8271","TCGA-CG-5723-01A","Tumor","Mast cells resting",0
"8272","TCGA-BR-A4J6-01A","Tumor","Mast cells resting",0.0390262765421769
"8273","TCGA-HU-8610-01A","Tumor","Mast cells resting",0
"8274","TCGA-HU-A4GC-11A","Tumor","Mast cells resting",0.157161420208623
"8275","TCGA-BR-4279-01A","Tumor","Mast cells resting",0.0304468555597223
"8276","TCGA-HU-A4GC-01A","Tumor","Mast cells resting",0.0732303556998743
"8277","TCGA-IN-A7NU-01A","Tumor","Mast cells resting",0.0573439441300515
"8278","TCGA-BR-8690-01A","Tumor","Mast cells resting",0.0531350563698145
"8279","TCGA-BR-6452-01A","Tumor","Mast cells resting",0
"8280","TCGA-VQ-A91D-01A","Tumor","Mast cells resting",0
"8281","TCGA-HU-A4G6-01A","Tumor","Mast cells resting",0.038597446746638
"8282","TCGA-VQ-A91U-01A","Tumor","Mast cells resting",0
"8283","TCGA-HU-A4H3-01A","Tumor","Mast cells resting",0.00763313112729233
"8284","TCGA-CG-4466-01A","Tumor","Mast cells resting",0
"8285","TCGA-HU-A4G2-01A","Tumor","Mast cells resting",0.00906364797630589
"8286","TCGA-CG-4441-01A","Tumor","Mast cells resting",0
"8287","TCGA-RD-A8N1-01A","Tumor","Mast cells resting",0.0229883531058009
"8288","TCGA-D7-A4YV-01A","Tumor","Mast cells resting",0.0322907211416112
"8289","TCGA-VQ-A91A-01A","Tumor","Mast cells resting",0
"8290","TCGA-FP-A4BE-01A","Tumor","Mast cells resting",0.0103952865427847
"8291","TCGA-VQ-AA68-01A","Tumor","Mast cells resting",0.10044075761312
"8292","TCGA-B7-A5TK-01A","Tumor","Mast cells resting",0.0662372386213673
"8293","TCGA-VQ-A923-01A","Tumor","Mast cells resting",0.0330037541102213
"8294","TCGA-EQ-8122-01A","Tumor","Mast cells resting",0.0252107136797567
"8295","TCGA-CD-8535-01A","Tumor","Mast cells resting",0.0012525188174987
"8296","TCGA-D7-A74A-01A","Tumor","Mast cells resting",0.000631570223690724
"8297","TCGA-VQ-A8PO-01A","Tumor","Mast cells resting",0
"8298","TCGA-VQ-AA6B-01A","Tumor","Mast cells resting",0.0148648378126697
"8299","TCGA-D7-6518-01A","Tumor","Mast cells resting",0.0663056759552469
"8300","TCGA-B7-A5TJ-01A","Tumor","Mast cells resting",0.0215944338481485
"8301","TCGA-HU-A4GY-11A","Tumor","Mast cells resting",0.187796486465166
"8302","TCGA-BR-6852-11A","Tumor","Mast cells resting",0.0248309436992717
"8303","TCGA-BR-6852-01A","Tumor","Mast cells resting",0.0565670669201544
"8304","TCGA-BR-4368-01A","Tumor","Mast cells resting",0.0432340086261854
"8305","TCGA-CD-8529-01A","Tumor","Mast cells resting",0.022443669742328
"8306","TCGA-FP-7735-11A","Tumor","Mast cells resting",0.180058063910555
"8307","TCGA-BR-8678-01A","Tumor","Mast cells resting",0.00780211479916432
"8308","TCGA-BR-8485-01A","Tumor","Mast cells resting",0.0235774399351057
"8309","TCGA-IN-AB1X-01A","Tumor","Mast cells resting",0
"8310","TCGA-D7-A6EZ-01A","Tumor","Mast cells resting",0
"8311","TCGA-BR-A4J2-01A","Tumor","Mast cells resting",0.0210813460870323
"8312","TCGA-BR-A4J8-01A","Tumor","Mast cells resting",0.0329924503156438
"8313","TCGA-CG-4469-01A","Tumor","Mast cells resting",0
"8314","TCGA-IN-A6RO-01A","Tumor","Mast cells resting",0.0411158396522019
"8315","TCGA-F1-6875-01A","Tumor","Mast cells resting",0
"8316","TCGA-D7-6528-01A","Tumor","Mast cells resting",0
"8317","TCGA-CD-8525-01A","Tumor","Mast cells resting",0.0207635184410014
"8318","TCGA-HU-A4HB-11A","Tumor","Mast cells resting",0.126659597746128
"8319","TCGA-D7-A747-01A","Tumor","Mast cells resting",0.108938806417452
"8320","TCGA-BR-A4J7-01A","Tumor","Mast cells resting",0.04168051330937
"8321","TCGA-VQ-A928-01A","Tumor","Mast cells resting",0
"8322","TCGA-BR-A4J5-01A","Tumor","Mast cells resting",0.085582319957673
"8323","TCGA-HU-8604-01A","Tumor","Mast cells resting",0.00750266646373837
"8324","TCGA-FP-7829-01A","Tumor","Mast cells resting",0
"8325","TCGA-BR-8363-01A","Tumor","Mast cells resting",0.0587736545284859
"8326","TCGA-BR-8058-01A","Tumor","Mast cells resting",0.0530341841506839
"8327","TCGA-BR-8364-01A","Tumor","Mast cells resting",0.116283511892723
"8328","TCGA-BR-7715-11A","Tumor","Mast cells resting",0.02995419010403
"8329","TCGA-BR-8384-01A","Tumor","Mast cells resting",0.131012226078319
"8330","TCGA-R5-A805-01A","Tumor","Mast cells resting",0
"8331","TCGA-RD-A8N5-01A","Tumor","Mast cells resting",0
"8332","TCGA-D7-6815-01A","Tumor","Mast cells resting",0.0052045151459418
"8333","TCGA-CG-5721-11A","Tumor","Mast cells resting",0.0832870435058904
"8334","TCGA-VQ-A8P3-01A","Tumor","Mast cells resting",0.070063276908792
"8335","TCGA-IN-A7NT-01A","Tumor","Mast cells resting",0
"8336","TCGA-FP-8099-01A","Tumor","Mast cells resting",0.0634408586068503
"8337","TCGA-BR-6566-01A","Tumor","Mast cells resting",0.0197024897353031
"8338","TCGA-BR-8372-01A","Tumor","Mast cells resting",0.0148507820174371
"8339","TCGA-BR-8373-01A","Tumor","Mast cells resting",0.0537321014543435
"8340","TCGA-CD-8534-01A","Tumor","Mast cells resting",0.119607215145514
"8341","TCGA-BR-8687-01A","Tumor","Mast cells resting",0.0536228213468784
"8342","TCGA-FP-7829-11A","Tumor","Mast cells resting",0.149004326839683
"8343","TCGA-D7-6521-01A","Tumor","Mast cells resting",0.0514382299136976
"8344","TCGA-B7-5818-01A","Tumor","Mast cells resting",0.0231474961701064
"8345","TCGA-MX-A5UJ-01A","Tumor","Mast cells resting",0.0988878430030731
"8346","TCGA-F1-A72C-01A","Tumor","Mast cells resting",0.0574107916404622
"8347","TCGA-BR-4253-01A","Tumor","Mast cells resting",0.0373369263526714
"8348","TCGA-CG-4437-01A","Tumor","Mast cells resting",0.0323863488129246
"8349","TCGA-VQ-AA69-01A","Tumor","Mast cells resting",0
"8350","TCGA-BR-4363-01A","Tumor","Mast cells resting",0.0105953811760062
"8351","TCGA-BR-8366-01A","Tumor","Mast cells resting",0.0542470806448227
"8352","TCGA-BR-7715-01A","Tumor","Mast cells resting",0.0826619386195215
"8353","TCGA-BR-8368-01A","Tumor","Mast cells resting",0.0111274586846785
"8354","TCGA-D7-8575-01A","Tumor","Mast cells resting",0
"8355","TCGA-VQ-A8PB-01A","Tumor","Mast cells resting",0
"8356","TCGA-CD-A4MG-01A","Tumor","Mast cells resting",0
"8357","TCGA-BR-7957-01A","Tumor","Mast cells resting",0.205709655984192
"8358","TCGA-HU-A4GJ-01A","Tumor","Mast cells resting",0.0115127658318663
"8359","TCGA-RD-A8MW-01A","Tumor","Mast cells resting",0.00162684667560753
"8360","TCGA-CG-5725-01A","Tumor","Mast cells resting",0
"8361","TCGA-VQ-A8E7-01B","Tumor","Mast cells resting",0.0385703646554093
"8362","TCGA-BR-6802-01A","Tumor","Mast cells resting",0.022139911667581
"8363","TCGA-CG-4301-01A","Tumor","Mast cells resting",0.0683995499331628
"8364","TCGA-D7-8579-01A","Tumor","Mast cells resting",0.114229596251611
"8365","TCGA-CG-5720-11A","Tumor","Mast cells resting",0.0916461464091469
"8366","TCGA-D7-6525-01A","Tumor","Mast cells resting",0.0237210454341513
"8367","TCGA-VQ-A8DT-01A","Tumor","Mast cells resting",0
"8368","TCGA-HU-A4GX-01A","Tumor","Mast cells resting",0.0529729373793226
"8369","TCGA-BR-A44U-01A","Tumor","Mast cells resting",0.0862081705225096
"8370","TCGA-VQ-A927-01A","Tumor","Mast cells resting",0.0473444274317331
"8371","TCGA-IN-7806-11A","Tumor","Mast cells resting",0.0774859833721409
"8372","TCGA-D7-6520-01A","Tumor","Mast cells resting",0.0816384823282209
"8373","TCGA-VQ-AA6I-01A","Tumor","Mast cells resting",0.0290660003823407
"8374","TCGA-VQ-A91V-01A","Tumor","Mast cells resting",0.0174623534568522
"8375","TCGA-D7-8578-01A","Tumor","Mast cells resting",0.0862203584057702
"8376","TCGA-VQ-A91X-01A","Tumor","Mast cells resting",0
"8377","TCGA-BR-A4J9-01A","Tumor","Mast cells resting",0.0564659828586614
"8378","TCGA-BR-4366-01A","Tumor","Mast cells resting",0.00858817942539556
"8379","TCGA-BR-8371-01A","Tumor","Mast cells resting",0.046188759384301
"8380","TCGA-VQ-A8PK-01A","Tumor","Mast cells resting",0.04275277025049
"8381","TCGA-VQ-A8PH-01A","Tumor","Mast cells resting",0.0284777724252213
"8382","TCGA-VQ-AA6D-01A","Tumor","Mast cells resting",0
"8383","TCGA-CG-5721-01A","Tumor","Mast cells resting",0.0361734966199715
"8384","TCGA-BR-8365-01A","Tumor","Mast cells resting",0.130593626225268
"8385","TCGA-HF-7133-01A","Tumor","Mast cells resting",0.0620959435647928
"8386","TCGA-HU-A4GY-01A","Tumor","Mast cells resting",0.0432489134103774
"8387","TCGA-KB-A93J-01A","Tumor","Mast cells resting",0.0527244438280631
"8388","TCGA-HF-7136-01A","Tumor","Mast cells resting",0
"8389","TCGA-B7-A5TI-01A","Tumor","Mast cells resting",0.0704258144636503
"8390","TCGA-D7-A4YT-01A","Tumor","Mast cells resting",0
"8391","TCGA-BR-8295-01A","Tumor","Mast cells resting",0.00665609758909159
"8392","TCGA-CD-8527-01A","Tumor","Mast cells resting",0.0377805854006775
"8393","TCGA-BR-6456-01A","Tumor","Mast cells resting",0.0985603839368323
"8394","TCGA-CD-A4MH-01A","Tumor","Mast cells resting",0.044602861280986
"8395","TCGA-VQ-A8P5-01A","Tumor","Mast cells resting",0.0365371701062874
"8396","TCGA-KB-A6F7-01A","Tumor","Mast cells resting",0
"8397","TCGA-RD-A8N0-01A","Tumor","Mast cells resting",0.0637713915136293
"8398","TCGA-BR-8060-11A","Tumor","Mast cells resting",0.110521223787389
"8399","TCGA-BR-A453-01A","Tumor","Mast cells resting",0.136763047525624
"8400","TCGA-RD-A8N4-01A","Tumor","Mast cells resting",0.0647085001001011
"8401","TCGA-IN-A6RJ-01A","Tumor","Mast cells resting",0.080920550835168
"8402","TCGA-CG-5716-01A","Tumor","Mast cells resting",0.0188441326466389
"8403","TCGA-EQ-A4SO-01A","Tumor","Mast cells resting",0
"8404","TCGA-BR-7703-01A","Tumor","Mast cells resting",0.0289374112459556
"8405","TCGA-BR-7704-01A","Tumor","Mast cells resting",0
"8406","TCGA-HF-A5NB-01A","Tumor","Mast cells resting",0
"8407","TCGA-BR-4370-01A","Tumor","Mast cells resting",0
"8408","TCGA-BR-7704-11A","Tumor","Mast cells resting",0.0969303795314125
"8409","TCGA-CG-4442-01A","Tumor","Mast cells resting",0
"8410","TCGA-CD-5804-01A","Tumor","Mast cells resting",0.0253744928781
"8411","TCGA-VQ-A94U-01A","Tumor","Mast cells resting",0.0868566461725726
"8412","TCGA-D7-5578-01A","Tumor","Mast cells resting",0.0531446223403872
"8413","TCGA-FP-8210-01A","Tumor","Mast cells resting",0.108100946902808
"8414","TCGA-BR-A4QL-01A","Tumor","Mast cells resting",0.00435047262519871
"8415","TCGA-BR-6706-01A","Tumor","Mast cells resting",0.0573349684776198
"8416","TCGA-BR-4294-01A","Tumor","Mast cells resting",0
"8417","TCGA-D7-6818-01A","Tumor","Mast cells resting",0.0423458959923699
"8418","TCGA-VQ-A94R-01A","Tumor","Mast cells resting",0.0838626153657225
"8419","TCGA-R5-A7ZF-01A","Tumor","Mast cells resting",0
"8420","TCGA-BR-A4IY-01A","Tumor","Mast cells resting",0.0433572701860805
"8421","TCGA-BR-A4IU-01A","Tumor","Mast cells resting",0.135112431809693
"8422","TCGA-BR-7901-01A","Tumor","Mast cells resting",0
"8423","TCGA-BR-8367-01A","Tumor","Mast cells resting",0.125251513556232
"8424","TCGA-HU-A4GU-01A","Tumor","Mast cells resting",0
"8425","TCGA-CD-8536-01A","Tumor","Mast cells resting",0.00165055997050001
"8426","TCGA-R5-A7ZI-01A","Tumor","Mast cells resting",0.0233386452594861
"8427","TCGA-RD-A7BW-01A","Tumor","Mast cells resting",0.0612810898304605
"8428","TCGA-BR-8676-01A","Tumor","Mast cells resting",0
"8429","TCGA-IN-A6RS-01A","Tumor","Mast cells resting",0
"8430","TCGA-BR-8486-01A","Tumor","Mast cells resting",0.0280625438658681
"8431","TCGA-D7-A748-01A","Tumor","Mast cells resting",0.0606579403358021
"8432","TCGA-VQ-A8E2-01A","Tumor","Mast cells resting",0.0413151696314793
"8433","TCGA-CD-A486-01A","Tumor","Mast cells resting",0
"8434","TCGA-CD-8533-01A","Tumor","Mast cells resting",0.0817032018084493
"8435","TCGA-VQ-A924-01A","Tumor","Mast cells resting",0.0330026986497937
"8436","TCGA-3M-AB46-01A","Tumor","Mast cells resting",0.0212561174967507
"8437","TCGA-VQ-A8PU-01A","Tumor","Mast cells resting",0
"8438","TCGA-F1-A448-01A","Tumor","Mast cells resting",0
"8439","TCGA-HU-A4H5-01A","Tumor","Mast cells resting",0
"8440","TCGA-CD-A4MI-01A","Tumor","Mast cells resting",0.0606913233053207
"8441","TCGA-IN-A6RN-01A","Tumor","Mast cells resting",0.0617916792508999
"8442","TCGA-VQ-A91Z-01A","Tumor","Mast cells resting",0
"8443","TCGA-MX-A666-01A","Tumor","Mast cells resting",0.0499494561767178
"8444","TCGA-BR-8080-01A","Tumor","Mast cells resting",0.029267226615551
"8445","TCGA-IN-A6RL-01A","Tumor","Mast cells resting",0.0300837001612059
"8446","TCGA-BR-4257-01A","Tumor","Mast cells resting",0.0124371678081549
"8447","TCGA-IN-AB1V-11A","Tumor","Mast cells resting",0.142899932174253
"8448","TCGA-BR-6565-01A","Tumor","Mast cells resting",0.0383980963694088
"8449","TCGA-KB-A93H-01A","Tumor","Mast cells resting",0
"8450","TCGA-BR-6707-01A","Tumor","Mast cells resting",0.0374716530990296
"8451","TCGA-BR-8483-01A","Tumor","Mast cells resting",0.0595729666515756
"8452","TCGA-D7-A4Z0-01A","Tumor","Mast cells resting",0.0547364630727939
"8453","TCGA-CD-5798-01A","Tumor","Mast cells resting",0.0728293613888863
"8454","TCGA-VQ-A94O-01A","Tumor","Mast cells resting",0
"8455","TCGA-BR-8382-01A","Tumor","Mast cells resting",0.0438363997737906
"8456","TCGA-CG-5732-01A","Tumor","Mast cells resting",0
"8457","TCGA-D7-8573-01A","Tumor","Mast cells resting",0.00338531999951969
"8458","TCGA-VQ-A8PX-01A","Tumor","Mast cells resting",0
"8459","TCGA-VQ-A94T-01A","Tumor","Mast cells resting",0
"8460","TCGA-BR-8677-01A","Tumor","Mast cells resting",0.0475099174471621
"8461","TCGA-BR-A4J1-01A","Tumor","Mast cells resting",0
"8462","TCGA-VQ-A8E3-01A","Tumor","Mast cells resting",0.0254668284990286
"8463","TCGA-MX-A663-01A","Tumor","Mast cells resting",0.036234613450494
"8464","TCGA-CG-4462-01A","Tumor","Mast cells resting",0.00134679464449999
"8465","TCGA-BR-8078-01A","Tumor","Mast cells resting",0.0350732687707418
"8466","TCGA-VQ-AA6A-01A","Tumor","Mast cells resting",0.0173188098484353
"8467","TCGA-CD-5800-01A","Tumor","Mast cells resting",0
"8468","TCGA-VQ-A8E0-01A","Tumor","Mast cells resting",0
"8469","TCGA-CD-8531-01A","Tumor","Mast cells resting",0.00476687236386515
"8470","TCGA-CG-5722-11A","Tumor","Mast cells resting",0.0805468479684554
"8471","TCGA-BR-8369-01A","Tumor","Mast cells resting",0.0523036729337412
"8472","TCGA-BR-4369-01A","Tumor","Mast cells resting",0.00906154036794302
"8473","TCGA-IN-A7NR-01A","Tumor","Mast cells resting",0.0936090099434139
"8474","TCGA-FP-A8CX-01A","Tumor","Mast cells resting",0.0723007758551723
"8475","TCGA-BR-8077-01A","Tumor","Mast cells resting",0.038000758572125
"8476","TCGA-ZQ-A9CR-01A","Tumor","Mast cells resting",0
"8477","TCGA-BR-6802-11A","Tumor","Mast cells resting",0.120971180651797
"8478","TCGA-CG-4438-01A","Tumor","Mast cells resting",0.0306055604245556
"8479","TCGA-BR-4267-01A","Tumor","Mast cells resting",0
"8480","TCGA-CD-8526-01A","Tumor","Mast cells resting",0.0314250191238487
"8481","TCGA-HF-7132-01A","Tumor","Mast cells resting",0.0308477229219553
"8482","TCGA-RD-A8N9-01A","Tumor","Mast cells resting",0.0693425205265836
"8483","TCGA-D7-6522-01A","Tumor","Mast cells resting",0.0501465962744603
"8484","TCGA-VQ-AA6G-01A","Tumor","Mast cells resting",0
"8485","TCGA-VQ-A94P-01A","Tumor","Mast cells resting",0.077361667753717
"8486","TCGA-CG-4304-01A","Tumor","Mast cells resting",0.00464183269658729
"8487","TCGA-VQ-AA6J-01A","Tumor","Mast cells resting",0.0285593102794929
"8488","TCGA-VQ-A8PF-01A","Tumor","Mast cells resting",0.04877180987989
"8489","TCGA-BR-8284-01A","Tumor","Mast cells resting",0.0590419708673468
"8490","TCGA-HU-A4GD-01A","Tumor","Mast cells resting",0
"8491","TCGA-BR-8680-01A","Tumor","Mast cells resting",0.0240074560271358
"8492","TCGA-VQ-A92D-01A","Tumor","Mast cells resting",0
"8493","TCGA-BR-8588-01A","Tumor","Mast cells resting",0.0809898717131829
"8494","TCGA-BR-6453-11A","Tumor","Mast cells resting",0.0729944120273181
"8495","TCGA-BR-6453-01A","Tumor","Mast cells resting",0.0573820066040282
"8496","TCGA-HU-8238-11A","Tumor","Mast cells resting",0.106686017329725
"8497","TCGA-BR-8381-01A","Tumor","Mast cells resting",0.0365050373338658
"8498","TCGA-BR-7959-01A","Tumor","Mast cells resting",0.0721855114276393
"8499","TCGA-D7-A6F0-01A","Tumor","Mast cells resting",0.0402251077707593
"8500","TCGA-BR-6563-01A","Tumor","Mast cells resting",0.114023282855027
"8501","TCGA-BR-8380-01A","Tumor","Mast cells resting",0.0858125740929443
"8502","TCGA-VQ-A8PM-01A","Tumor","Mast cells resting",0.0455031945872211
"8503","TCGA-BR-8362-01A","Tumor","Mast cells resting",0.0906730212612052
"8504","TCGA-BR-4371-01A","Tumor","Mast cells resting",0.00736419248609468
"8505","TCGA-CD-5799-01A","Tumor","Mast cells resting",0
"8506","TCGA-HU-A4GP-11A","Tumor","Mast cells resting",0.157330242063494
"8507","TCGA-RD-A7C1-01A","Tumor","Mast cells resting",0
"8508","TCGA-HU-A4GP-01A","Tumor","Mast cells resting",0.0707148752891972
"8509","TCGA-VQ-A91N-01A","Tumor","Mast cells resting",0.0351673026058511
"8510","TCGA-BR-7716-01A","Tumor","Mast cells resting",0.0689905556773302
"8511","TCGA-BR-A4IZ-01A","Tumor","Mast cells resting",0.0276083754724549
"8512","TCGA-IN-8663-11A","Tumor","Mast cells resting",0.0966764179308871
"8513","TCGA-BR-4367-01A","Tumor","Mast cells resting",0.0298290110921854
"8514","TCGA-BR-8590-01A","Tumor","Mast cells resting",0.104746769801637
"8515","TCGA-VQ-A91S-01A","Tumor","Mast cells resting",0.00548173451763643
"8516","TCGA-HU-A4GH-11A","Tumor","Mast cells resting",0.0623379727296442
"8517","TCGA-HU-A4GH-01A","Tumor","Mast cells resting",0
"8518","TCGA-CG-5718-01A","Tumor","Mast cells resting",0
"8519","TCGA-BR-8682-01A","Tumor","Mast cells resting",0.141248175076087
"8520","TCGA-HU-A4HD-01A","Tumor","Mast cells resting",0.016513175611455
"8521","TCGA-HU-A4GF-01A","Tumor","Mast cells resting",0.0059710842351656
"8522","TCGA-D7-6822-01A","Tumor","Mast cells resting",0.0079985268363237
"8523","TCGA-BR-6458-11A","Tumor","Mast cells resting",0.0766438137843056
"8524","TCGA-KB-A93G-01A","Tumor","Mast cells resting",0
"8525","TCGA-BR-6458-01A","Tumor","Mast cells resting",0.00952511774093431
"8526","TCGA-CD-A48C-01A","Tumor","Mast cells resting",0
"8527","TCGA-IN-A6RI-01A","Tumor","Mast cells resting",0
"8528","TCGA-B7-5816-01A","Tumor","Mast cells resting",0.01450447023472
"8529","TCGA-HU-8244-01A","Tumor","Mast cells resting",0
"8530","TCGA-D7-8576-01A","Tumor","Mast cells resting",0.110269854066706
"8531","TCGA-D7-A6F2-01A","Tumor","Mast cells resting",0.040301535856375
"8532","TCGA-HU-A4GN-11A","Tumor","Mast cells resting",0.119231637013017
"8533","TCGA-BR-8484-01A","Tumor","Mast cells resting",0.0449145133114658
"8534","TCGA-MX-A5UG-01A","Tumor","Mast cells resting",0.0357259391671224
"8535","TCGA-ZA-A8F6-01A","Tumor","Mast cells resting",0.11797694384215
"8536","TCGA-VQ-A8P2-01A","Tumor","Mast cells resting",0
"8537","TCGA-BR-7722-01A","Tumor","Mast cells resting",0.134840575069474
"8538","TCGA-BR-7717-11A","Tumor","Mast cells resting",0.024398602599967
"8539","TCGA-BR-7717-01A","Tumor","Mast cells resting",0
"8540","TCGA-CD-A48A-01A","Tumor","Mast cells resting",0.0274678119520732
"8541","TCGA-D7-8574-01A","Tumor","Mast cells resting",0.0599441375314863
"8542","TCGA-BR-4255-01A","Tumor","Mast cells resting",0.0646375112499284
"8543","TCGA-BR-6454-11A","Tumor","Mast cells resting",0.0641834920716926
"8544","TCGA-BR-6564-11A","Tumor","Mast cells resting",0.108854432976827
"8545","TCGA-BR-A44T-01A","Tumor","Mast cells resting",0.0453919799880561
"8546","TCGA-BR-6564-01A","Tumor","Mast cells resting",0.121873078328352
"8547","TCGA-FP-7998-01A","Tumor","Mast cells resting",0.0593137032172411
"8548","TCGA-BR-6705-01A","Tumor","Mast cells resting",0.0488177248508252
"8549","TCGA-IN-8462-01A","Tumor","Mast cells resting",0.127659957029817
"8550","TCGA-IN-8462-11A","Tumor","Mast cells resting",0.061756989857761
"8551","TCGA-CD-A487-01A","Tumor","Mast cells resting",0.207644053786547
"8552","TCGA-BR-4357-01A","Tumor","Mast cells resting",0
"8553","TCGA-BR-7723-01A","Tumor","Mast cells resting",0.0153340763843988
"8554","TCGA-SW-A7EB-01A","Tumor","Mast cells resting",0.0180138018686342
"8555","TCGA-BR-8487-01A","Tumor","Mast cells resting",0.0290837819430335
"8556","TCGA-CG-4465-01A","Tumor","Mast cells resting",0
"8557","TCGA-D7-6527-01A","Tumor","Mast cells resting",0.043170304517713
"8558","TCGA-VQ-A91Q-01A","Tumor","Mast cells resting",0.00913394466144692
"8559","TCGA-BR-7716-11A","Tumor","Mast cells resting",0.117621810026465
"8560","TCGA-HU-8608-01A","Tumor","Mast cells resting",0.00584673034269448
"8561","TCGA-FP-7916-01A","Tumor","Mast cells resting",0.0908450778653801
"8562","TCGA-IN-8663-01A","Tumor","Mast cells resting",0.0341448125438879
"8563","TCGA-BR-A4PD-01A","Tumor","Mast cells resting",0.00957334160092052
"8564","TCGA-VQ-A8DV-01A","Tumor","Mast cells resting",0.070716153198932
"8565","TCGA-IN-AB1V-01A","Tumor","Mast cells resting",0.0470914513798489
"8566","TCGA-CD-5801-01A","Tumor","Mast cells resting",0.055505409850188
"8567","TCGA-VQ-AA6F-01A","Tumor","Mast cells resting",0.0925085909861112
"8568","TCGA-VQ-A8PP-01A","Tumor","Mast cells resting",0.0202973220573524
"8569","TCGA-R5-A7ZR-01A","Tumor","Mast cells resting",0
"8570","TCGA-BR-4280-01A","Tumor","Mast cells resting",0
"8571","TCGA-HU-8249-01A","Tumor","Mast cells resting",0
"8572","TCGA-CG-4305-01A","Tumor","Mast cells resting",0.0491339341182668
"8573","TCGA-D7-6519-01A","Tumor","Mast cells resting",0.1476045490743
"8574","TCGA-RD-A8NB-01A","Tumor","Mast cells resting",0.0739683951969194
"8575","TCGA-CG-5722-01A","Tumor","Mast cells resting",0.0741996913074835
"8576","TCGA-RD-A8N6-01A","Tumor","Mast cells resting",0.0984512039424097
"8577","TCGA-HU-A4H0-01A","Tumor","Mast cells resting",0.03597676283426
"8578","TCGA-HU-8602-01A","Tumor","Mast cells resting",0
"8579","TCGA-CG-4476-01A","Tumor","Mast cells resting",0.0942087495407438
"8580","TCGA-HF-7131-01A","Tumor","Mast cells resting",0
"8581","TCGA-CD-5813-01A","Tumor","Mast cells resting",0.0341733334385995
"8582","TCGA-BR-4361-01A","Tumor","Mast cells resting",0.0281211658228946
"8583","TCGA-BR-4292-01A","Tumor","Mast cells resting",0
"8584","TCGA-FP-8211-01A","Tumor","Mast cells resting",0.0301232143131655
"8585","TCGA-CG-5717-01A","Tumor","Mast cells resting",0.096284294974115
"8586","TCGA-VQ-A925-01A","Tumor","Mast cells resting",0.0329316514565004
"8587","TCGA-BR-8059-01A","Tumor","Mast cells resting",0
"8588","TCGA-CG-5719-01A","Tumor","Mast cells resting",0.0338965097610826
"8589","TCGA-D7-A6EV-01A","Tumor","Mast cells resting",0
"8590","TCGA-BR-6801-01A","Tumor","Mast cells resting",0
"8591","TCGA-VQ-A8PQ-01A","Tumor","Mast cells resting",0.0246413077753921
"8592","TCGA-BR-8592-01A","Tumor","Mast cells resting",0.118624933889415
"8593","TCGA-BR-8081-01A","Tumor","Mast cells resting",0.0240590758767305
"8594","TCGA-FP-8209-01A","Tumor","Mast cells resting",0.0896275142265416
"8595","TCGA-BR-6710-01A","Tumor","Mast cells resting",0.132810169775267
"8596","TCGA-HU-A4GT-01A","Tumor","Mast cells resting",0.00738923851881233
"8597","TCGA-BR-7197-01A","Tumor","Mast cells resting",0.00728355068783299
"8598","TCGA-BR-4256-01A","Tumor","Mast cells resting",0.0659704394629822
"8599","TCGA-HU-A4H2-01A","Tumor","Mast cells resting",0
"8600","TCGA-CG-5720-01A","Tumor","Mast cells resting",0.0993775328472415
"8601","TCGA-VQ-A8DU-01A","Tumor","Mast cells resting",0.0775117311653627
"8602","TCGA-D7-6817-01A","Tumor","Mast cells resting",0.000120381138121372
"8603","TCGA-D7-A6EY-01A","Tumor","Mast cells resting",0.0288240978932126
"8604","TCGA-CG-4306-01A","Tumor","Mast cells resting",0
"8605","TCGA-B7-A5TN-01A","Tumor","Mast cells resting",0.0515842979035254
"8606","TCGA-VQ-AA6K-01A","Tumor","Mast cells resting",0.0352620843703421
"8607","TCGA-BR-4191-01A","Tumor","Mast cells resting",0.0383736176530542
"8608","TCGA-HU-8243-01A","Tumor","Mast cells resting",0
"8609","TCGA-VQ-A91Y-01A","Tumor","Mast cells resting",0.0621144190079571
"8610","TCGA-D7-8572-01A","Tumor","Mast cells resting",0
"8611","TCGA-VQ-A91W-01A","Tumor","Mast cells resting",0
"8612","TCGA-BR-A4J4-01A","Tumor","Mast cells resting",0.00824447077214812
"8613","TCGA-CG-5733-11A","Tumor","Mast cells resting",0.0654622801712521
"8614","TCGA-CG-4443-01A","Tumor","Mast cells resting",0
"8615","TCGA-BR-8589-01A","Tumor","Mast cells resting",0.0362584126184448
"8616","TCGA-D7-6526-01A","Tumor","Mast cells resting",0
"8617","TCGA-RD-A7BS-01A","Tumor","Mast cells resting",0.109158696669375
"8618","TCGA-CD-8532-01A","Tumor","Mast cells resting",0.044619278827249
"8619","TCGA-IN-7808-01A","Tumor","Mast cells resting",0
"8620","TCGA-VQ-A8DZ-01A","Tumor","Mast cells resting",0.0549221810850919
